Force,Displacement,Velocity
-1115.94,-0.00549062,-1.64762
-1108.69,-0.00558828,-1.65251
-1099.02,-0.00568594,-1.65251
-1089.34,-0.00578359,-1.63298
-1077.25,-0.00588125,-1.62321
-1070,-0.00597891,-1.62321
-1060.33,-0.00607656,-1.63298
-1053.07,-0.00617422,-1.62321
-1043.4,-0.00627187,-1.5988
-1033.73,-0.00641836,-1.57927
-1024.06,-0.00651602,-1.57438
-1014.39,-0.00656484,-1.57438
-1002.3,-0.0066625,-1.5695
-992.62,-0.00676016,-1.55485
-982.95,-0.00685781,-1.5402
-970.86,-0.00695547,-1.53044
-961.19,-0.00705312,-1.53532
-949.1,-0.00715078,-1.54509
-939.43,-0.00724844,-1.5402
-929.76,-0.00734609,-1.53044
-917.67,-0.00739492,-1.50602
-903.16,-0.00754141,-1.48649
-888.65,-0.00759023,-1.46696
-878.98,-0.00768789,-1.4572
-866.89,-0.00778555,-1.4572
-854.8,-0.0078832,-1.4572
-840.29,-0.00798086,-1.44255
-828.2,-0.00802969,-1.4279
-816.11,-0.00812734,-1.42302
-804.02,-0.008225,-1.42302
-791.93,-0.00832266,-1.41813
-777.43,-0.00842031,-1.40348
-762.92,-0.00846914,-1.38395
-748.41,-0.0085668,-1.36442
-733.9,-0.00866445,-1.35466
-724.23,-0.00876211,-1.34977
-714.56,-0.00881094,-1.33512
-700.05,-0.00890859,-1.32048
-687.96,-0.00895742,-1.29606
-673.45,-0.00905508,-1.28141
-661.36,-0.00915273,-1.28141
-654.11,-0.00925039,-1.30095
-644.44,-0.00934805,-1.30583
-629.93,-0.00939688,-1.28141
-615.42,-0.0094457,-1.24235
-603.33,-0.00954336,-1.21794
-593.66,-0.00959219,-1.21305
-586.41,-0.00968984,-1.21794
-574.32,-0.00973867,-1.19841
-562.23,-0.00983633,-1.16423
-550.14,-0.00988516,-1.13493
-538.05,-0.00998281,-1.12516
-528.37,-0.01003164,-1.1154
-516.28,-0.0101293,-1.09587
-504.19,-0.01017813,-1.07145
-492.11,-0.01027578,-1.05192
-482.43,-0.01032461,-1.04216
-475.18,-0.01037344,-1.02751
-465.51,-0.01042227,-1.01774
-460.67,-0.01051992,-1.00798
-453.42,-0.01056875,-0.99821
-443.75,-0.01061758,-0.98356
-434.07,-0.01066641,-0.95915
-426.82,-0.01076406,-0.93962
-419.57,-0.01081289,-0.92009
-409.89,-0.01086172,-0.89567
-400.22,-0.01091055,-0.87126
-390.55,-0.01095938,-0.84196
-383.3,-0.0110082,-0.82243
-376.04,-0.01110586,-0.81266
-366.37,-0.01110586,-0.78825
-354.28,-0.01115469,-0.75407
-339.77,-0.01120352,-0.72966
-334.94,-0.01125234,-0.72477
-327.68,-0.01135,-0.72966
-320.43,-0.01135,-0.71501
-308.34,-0.01139883,-0.68083
-296.25,-0.01144766,-0.65153
-289,-0.01149648,-0.64665
-284.16,-0.01149648,-0.65153
-276.91,-0.01154531,-0.64177
-264.82,-0.01159414,-0.61247
-252.73,-0.01164297,-0.58317
-243.05,-0.0116918,-0.56364
-235.8,-0.0116918,-0.55876
-228.55,-0.01174063,-0.55388
-218.87,-0.01178945,-0.52946
-206.78,-0.01178945,-0.50016
-197.11,-0.01183828,-0.47575
-187.44,-0.01183828,-0.4611
-180.19,-0.01188711,-0.44645
-172.93,-0.01193594,-0.42692
-160.84,-0.01193594,-0.39274
-151.17,-0.01193594,-0.36345
-141.5,-0.01198477,-0.35368
-136.66,-0.01203359,-0.3488
-131.83,-0.01203359,-0.32927
-117.32,-0.01203359,-0.29997
-105.23,-0.01208242,-0.26579
-95.56,-0.01208242,-0.25114
-90.72,-0.01208242,-0.24626
-85.89,-0.01213125,-0.24137
-76.21,-0.01213125,-0.21696
-64.12,-0.01213125,-0.19255
-56.87,-0.01218008,-0.1779
-54.45,-0.01218008,-0.17302
-52.03,-0.01218008,-0.18766
-52.03,-0.01218008,-0.19743
-52.03,-0.01222891,-0.20231
-54.45,-0.01222891,-0.20231
-54.45,-0.01222891,-0.2072
-52.03,-0.01222891,-0.21208
-47.2,-0.01222891,-0.20231
-32.69,-0.01227773,-0.15348
-13.35,-0.01227773,-0.09001
3.58,-0.01222891,-0.04118
20.5,-0.01222891,-0.01188
32.59,-0.01227773,0.01253
47.1,-0.01227773,0.04671
61.61,-0.01222891,0.08089
78.54,-0.01222891,0.10042
93.04,-0.01222891,0.11995
107.55,-0.01227773,0.1346
117.22,-0.01222891,0.14925
129.31,-0.01222891,0.1639
138.98,-0.01218008,0.18343
158.33,-0.01218008,0.20296
177.67,-0.01218008,0.20784
199.43,-0.01213125,0.19808
206.69,-0.01213125,0.1932
209.11,-0.01213125,0.23714
201.85,-0.01208242,0.31038
192.18,-0.01208242,0.35921
184.93,-0.01203359,0.36898
177.67,-0.01203359,0.35921
172.84,-0.01198477,0.36409
172.84,-0.01198477,0.39827
172.84,-0.01193594,0.44222
172.84,-0.01193594,0.4764
170.42,-0.01188711,0.48128
170.42,-0.01188711,0.48128
170.42,-0.01188711,0.48616
175.25,-0.01183828,0.51058
177.67,-0.01178945,0.54476
177.67,-0.01174063,0.55941
177.67,-0.01174063,0.55941
177.67,-0.0116918,0.55941
177.67,-0.01164297,0.55941
182.51,-0.01164297,0.56917
180.09,-0.01159414,0.56917
180.09,-0.01154531,0.56917
180.09,-0.01149648,0.58382
182.51,-0.01144766,0.61312
184.93,-0.01144766,0.65218
184.93,-0.01139883,0.68636
187.34,-0.01135,0.71077
187.34,-0.01130117,0.72054
187.34,-0.01125234,0.74007
189.76,-0.01120352,0.76448
189.76,-0.01115469,0.78402
189.76,-0.01110586,0.79866
189.76,-0.01105703,0.80355
192.18,-0.01105703,0.80355
192.18,-0.0110082,0.82308
197.02,-0.01091055,0.83773
197.02,-0.01086172,0.85237
199.43,-0.01081289,0.86214
197.02,-0.01076406,0.86214
197.02,-0.01071523,0.87191
197.02,-0.01066641,0.89144
197.02,-0.01056875,0.91097
197.02,-0.01051992,0.93538
199.43,-0.01047109,0.95491
199.43,-0.01042227,0.97445
199.43,-0.01032461,0.98909
199.43,-0.01027578,0.99398
201.85,-0.01022695,0.99398
201.85,-0.01017813,1.00863
204.27,-0.0101293,1.02816
204.27,-0.01003164,1.0428
204.27,-0.00998281,1.03792
204.27,-0.00988516,1.0428
204.27,-0.00983633,1.06234
206.69,-0.00973867,1.09163
206.69,-0.00968984,1.12093
206.69,-0.00964102,1.13558
206.69,-0.00959219,1.15023
206.69,-0.00949453,1.16976
209.11,-0.00939688,1.19905
211.52,-0.00934805,1.22835
211.52,-0.00929922,1.24788
211.52,-0.00920156,1.25765
209.11,-0.00910391,1.25765
211.52,-0.00905508,1.25277
213.94,-0.00900625,1.26253
213.94,-0.00890859,1.27718
213.94,-0.00881094,1.28695
213.94,-0.00871328,1.27718
213.94,-0.00866445,1.2723
216.36,-0.0085668,1.28206
216.36,-0.00851797,1.31136
216.36,-0.00842031,1.33577
216.36,-0.00832266,1.35042
216.36,-0.008225,1.36019
218.78,-0.00817617,1.37972
218.78,-0.00807852,1.40413
218.78,-0.00798086,1.42366
221.2,-0.00793203,1.4432
221.2,-0.00783437,1.45784
221.2,-0.00773672,1.46761
221.2,-0.00763906,1.47249
221.2,-0.00754141,1.46761
223.61,-0.00744375,1.47249
223.61,-0.00739492,1.47738
223.61,-0.00729727,1.48714
223.61,-0.00719961,1.49202
223.61,-0.00710195,1.49691
223.61,-0.0070043,1.5262
226.03,-0.00690664,1.56527
226.03,-0.00680898,1.59945
226.03,-0.00671133,1.61409
226.03,-0.00661367,1.61409
228.45,-0.00651602,1.60921
228.45,-0.00646719,1.61898
228.45,-0.0063207,1.63363
228.45,-0.00622305,1.63851
228.45,-0.00612539,1.63363
228.45,-0.00607656,1.62874
228.45,-0.00593008,1.62874
230.87,-0.00583242,1.63851
230.87,-0.00573477,1.65804
233.29,-0.00563711,1.67269
230.87,-0.00553945,1.68245
230.87,-0.0054418,1.6971
233.29,-0.00529531,1.71175
235.7,-0.00519766,1.73128
235.7,-0.0051,1.75081
235.7,-0.00500234,1.76058
235.7,-0.00490469,1.7557
235.7,-0.0047582,1.75081
238.12,-0.00470937,1.76058
238.12,-0.00456289,1.77523
238.12,-0.00446523,1.78499
235.7,-0.00436758,1.78499
238.12,-0.00422109,1.78011
238.12,-0.00412344,1.78988
240.54,-0.00402578,1.79964
240.54,-0.00392812,1.80941
238.12,-0.00378164,1.81917
240.54,-0.00368398,1.83382
240.54,-0.00358633,1.84359
240.54,-0.00348867,1.85823
240.54,-0.00334219,1.868
242.96,-0.00324453,1.87288
242.96,-0.00314687,1.87288
242.96,-0.00304922,1.868
242.96,-0.00290273,1.86312
242.96,-0.00280508,1.86312
242.96,-0.00265859,1.86312
242.96,-0.00256094,1.85823
242.96,-0.00246328,1.84847
242.96,-0.0023168,1.84359
242.96,-0.00221914,1.85335
245.38,-0.00207266,1.87288
245.38,-0.001975,1.8973
245.38,-0.00187734,1.90706
242.96,-0.00173086,1.90706
245.38,-0.0016332,1.90706
247.79,-0.00153555,1.91683
247.79,-0.00143789,1.93148
247.79,-0.00129141,1.93148
247.79,-0.00114492,1.92171
247.79,-0.00104727,1.91683
247.79,-0.00094961,1.91683
247.79,-0.00080312,1.92171
247.79,-0.00070547,1.92171
247.79,-0.00055898,1.91195
247.79,-0.00046133,1.90706
247.79,-0.00036367,1.91195
250.21,-0.00021719,1.92659
250.21,-0.00011953,1.93636
250.21,0.00002695,1.93636
250.21,0.00012461,1.92659
250.21,0.00022227,1.91683
252.63,0.00036875,1.92171
252.63,0.00046641,1.92659
252.63,0.00056406,1.92659
252.63,0.00071055,1.91683
252.63,0.0008082,1.90218
252.63,0.00090586,1.8973
255.05,0.00105234,1.91195
255.05,0.00115,1.92659
255.05,0.00124766,1.93148
255.05,0.00139414,1.92171
255.05,0.0014918,1.90706
255.05,0.00158945,1.8973
255.05,0.00168711,1.89241
255.05,0.00183359,1.89241
255.05,0.00193125,1.88753
255.05,0.00202891,1.87777
255.05,0.00217539,1.868
255.05,0.00227305,1.868
257.47,0.00241953,1.87777
257.47,0.00251719,1.88265
257.47,0.00261484,1.87288
255.05,0.00276133,1.86312
255.05,0.00285898,1.85335
255.05,0.00300547,1.86312
257.47,0.00310313,1.87288
255.05,0.00320078,1.87777
255.05,0.00329844,1.868
255.05,0.00344492,1.85335
255.05,0.00354258,1.84359
257.47,0.00364023,1.8387
255.05,0.00373789,1.82894
255.05,0.00388438,1.80941
252.63,0.00398203,1.78988
252.63,0.00407969,1.78011
255.05,0.00422617,1.78499
255.05,0.00432383,1.79964
255.05,0.00442148,1.79964
252.63,0.00451914,1.79476
255.05,0.0046168,1.78499
252.63,0.00476328,1.78011
255.05,0.00486094,1.78499
255.05,0.00495859,1.78499
255.05,0.00505625,1.77034
252.63,0.00515391,1.74105
252.63,0.00525156,1.72152
252.63,0.00539805,1.71175
255.05,0.0054957,1.71175
255.05,0.00559336,1.70198
252.63,0.00569102,1.68245
252.63,0.00578867,1.66292
252.63,0.00588633,1.65316
252.63,0.00598398,1.66292
252.63,0.00608164,1.67757
252.63,0.00622813,1.68245
250.21,0.00632578,1.67757
252.63,0.00642344,1.65804
255.05,0.00652109,1.64339
255.05,0.00661875,1.63851
252.63,0.00671641,1.62874
252.63,0.00681406,1.61898
252.63,0.00691172,1.59945
250.21,0.00700938,1.57503
250.21,0.0070582,1.5555
250.21,0.00720469,1.55062
250.21,0.00730234,1.55062
250.21,0.0074,1.54573
247.79,0.00749766,1.5262
247.79,0.00754648,1.51155
247.79,0.00764414,1.50179
250.21,0.0077418,1.50179
250.21,0.00783945,1.49691
247.79,0.00793711,1.47738
247.79,0.00803477,1.45296
247.79,0.00813242,1.43831
247.79,0.00818125,1.43831
247.79,0.00827891,1.43343
247.79,0.00837656,1.42366
245.38,0.00847422,1.40413
245.38,0.00857187,1.38948
247.79,0.0086207,1.3846
247.79,0.00871836,1.38948
247.79,0.00876719,1.38948
245.38,0.00886484,1.36995
245.38,0.0089625,1.34554
242.96,0.00906016,1.32601
245.38,0.00910898,1.31136
245.38,0.00920664,1.30648
245.38,0.00925547,1.30159
242.96,0.00935312,1.27718
242.96,0.00940195,1.25277
242.96,0.00949961,1.23812
245.38,0.00959727,1.23812
242.96,0.00964609,1.23812
242.96,0.00969492,1.22835
242.96,0.00979258,1.20882
240.54,0.00989023,1.18929
242.96,0.00993906,1.17952
240.54,0.00998789,1.17464
240.54,0.01008555,1.16976
240.54,0.0101832,1.14534
240.54,0.01023203,1.11605
240.54,0.01028086,1.08187
238.12,0.01032969,1.05257
238.12,0.01037852,1.04769
238.12,0.01047617,1.0428
238.12,0.010525,1.0428
238.12,0.01062266,1.02327
235.7,0.01067148,1.01351
238.12,0.01072031,1.01839
238.12,0.01076914,1.03304
238.12,0.01081797,1.0428
238.12,0.01091562,1.02327
235.7,0.01091562,0.98421
235.7,0.01101328,0.94515
235.7,0.01106211,0.92073
235.7,0.01111094,0.90609
235.7,0.01115977,0.88655
233.29,0.01125742,0.85237
233.29,0.01125742,0.82308
233.29,0.01135508,0.80843
233.29,0.01135508,0.8182
233.29,0.01145273,0.83773
230.87,0.01150156,0.83773
230.87,0.01155039,0.8182
230.87,0.01155039,0.7889
228.45,0.01159922,0.77425
230.87,0.01164805,0.76937
230.87,0.01169687,0.75472
228.45,0.0117457,0.72542
226.03,0.01179453,0.67659
226.03,0.01184336,0.6473
226.03,0.01189219,0.63265
226.03,0.01194102,0.62777
226.03,0.01194102,0.61312
223.61,0.01198984,0.59847
223.61,0.01203867,0.58382
223.61,0.0120875,0.57894
223.61,0.0120875,0.58382
221.2,0.01213633,0.57894
221.2,0.01218516,0.56429
221.2,0.01218516,0.53499
218.78,0.01223398,0.50081
218.78,0.01223398,0.46663
218.78,0.01228281,0.44222
216.36,0.01228281,0.42269
216.36,0.01233164,0.40316
213.94,0.01238047,0.38363
213.94,0.01238047,0.36898
211.52,0.01238047,0.36409
211.52,0.0124293,0.36409
211.52,0.01247812,0.35921
209.11,0.01247812,0.34456
206.69,0.01247812,0.32503
204.27,0.01247812,0.3055
206.69,0.01252695,0.28597
204.27,0.01252695,0.26155
201.85,0.01252695,0.22738
199.43,0.01252695,0.20296
197.02,0.01257578,0.17366
197.02,0.01257578,0.15902
194.6,0.01257578,0.14925
192.18,0.01257578,0.1346
189.76,0.01257578,0.12972
187.34,0.01262461,0.11995
184.93,0.01262461,0.11019
182.51,0.01262461,0.09554
177.67,0.01262461,0.08089
175.25,0.01262461,0.05648
168,0.01262461,0.03206
165.58,0.01262461,0.01253
158.33,0.01262461,-0.00212
151.07,0.01262461,-0.02165
141.4,0.01262461,-0.04118
126.89,0.01262461,-0.06071
109.97,0.01262461,-0.07536
90.63,0.01262461,-0.07536
71.28,0.01262461,-0.07536
51.94,0.01262461,-0.09001
32.59,0.01262461,-0.11442
15.67,0.01257578,-0.13884
1.16,0.01257578,-0.15837
-13.35,0.01257578,-0.1779
-23.02,0.01257578,-0.20231
-35.11,0.01257578,-0.23161
-47.2,0.01252695,-0.24626
-54.45,0.01252695,-0.26091
-59.29,0.01252695,-0.26579
-61.71,0.01247812,-0.26091
-61.71,0.01247812,-0.25602
-61.71,0.01247812,-0.25602
-66.54,0.0124293,-0.27067
-76.21,0.0124293,-0.30485
-90.72,0.0124293,-0.33903
-105.23,0.01238047,-0.37321
-119.74,0.01238047,-0.39762
-134.25,0.01233164,-0.42692
-143.92,0.01233164,-0.45134
-156.01,0.01228281,-0.47087
-168.1,0.01223398,-0.4904
-177.77,0.01223398,-0.51481
-189.86,0.01218516,-0.53923
-199.53,0.01213633,-0.56364
-211.62,0.01213633,-0.57829
-223.71,0.0120875,-0.58317
-230.96,0.01203867,-0.58317
-240.64,0.01203867,-0.59294
-250.31,0.01198984,-0.60759
-259.98,0.01194102,-0.632
-274.49,0.01189219,-0.65153
-284.16,0.01184336,-0.66618
-293.83,0.01179453,-0.67595
-303.5,0.01179453,-0.70036
-315.59,0.0117457,-0.72966
-330.1,0.01169687,-0.75895
-339.77,0.01164805,-0.76872
-349.44,0.01159922,-0.76872
-361.53,0.01155039,-0.7736
-371.21,0.01150156,-0.79802
-385.71,0.01145273,-0.8322
-397.8,0.01140391,-0.85173
-409.89,0.01135508,-0.85661
-419.57,0.01130625,-0.85173
-429.24,0.01125742,-0.86149
-441.33,0.01120859,-0.89079
-453.42,0.01111094,-0.92497
-463.09,0.01106211,-0.93473
-475.18,0.01101328,-0.93962
-484.85,0.01096445,-0.94938
-496.94,0.01091562,-0.96891
-511.45,0.0108668,-0.99333
-521.12,0.01081797,-0.99821
-530.79,0.01072031,-1.00309
-538.05,0.01067148,-1.00309
-550.14,0.01062266,-1.01774
-559.81,0.010525,-1.04216
-571.9,0.01047617,-1.06169
-583.99,0.01042734,-1.0861
-591.24,0.01037852,-1.09587
-598.5,0.01028086,-1.09098
-603.33,0.01023203,-1.0861
-610.59,0.0101832,-1.09587
-620.26,0.01008555,-1.1154
-632.35,0.01003672,-1.13981
-646.85,0.00993906,-1.14958
-656.53,0.00989023,-1.14958
-666.2,0.00984141,-1.16423
-675.87,0.00974375,-1.19352
-685.54,0.00964609,-1.23259
-695.21,0.00959727,-1.26188
-702.47,0.00954844,-1.2863
-707.3,0.00945078,-1.29606
-712.14,0.00935312,-1.31071
-719.39,0.0093043,-1.31559
-726.65,0.00920664,-1.30095
-731.48,0.00915781,-1.29118
-738.74,0.00906016,-1.2863
-745.99,0.00901133,-1.30095
-753.25,0.00891367,-1.32048
-758.08,0.00881602,-1.34001
-762.92,0.00871836,-1.36442
-765.34,0.00866953,-1.38395
-767.75,0.00857187,-1.40348
-770.17,0.00847422,-1.41813
-775.01,0.00842539,-1.43278
-779.84,0.00832773,-1.43278
-784.68,0.00823008,-1.43278
-784.68,0.00813242,-1.41813
-787.1,0.00808359,-1.41325
-787.1,0.00798594,-1.4279
-791.93,0.00788828,-1.4572
-794.35,0.00779063,-1.47673
-796.77,0.00769297,-1.48161
-796.77,0.00764414,-1.48649
-799.19,0.00754648,-1.49137
-804.02,0.0074,-1.50114
-808.86,0.00735117,-1.50602
-813.69,0.00725352,-1.50114
-816.11,0.00715586,-1.49626
-820.95,0.0070582,-1.50114
-825.78,0.00696055,-1.51091
-830.62,0.00686289,-1.53532
-837.87,0.00681406,-1.5695
-845.13,0.00666758,-1.5988
-849.96,0.00661875,-1.61345
-857.22,0.00652109,-1.61833
-864.47,0.00642344,-1.60856
-869.31,0.00632578,-1.60368
-878.98,0.0061793,-1.60368
-886.23,0.00613047,-1.5988
-895.91,0.00603281,-1.58903
-900.74,0.00593516,-1.58903
-908,0.0058375,-1.5988
-917.67,0.00569102,-1.61833
-927.34,0.00559336,-1.64274
-934.59,0.0054957,-1.65739
-941.85,0.00539805,-1.65739
-949.1,0.00534922,-1.65739
-956.35,0.00520273,-1.65739
-966.03,0.00515391,-1.66716
-978.12,0.00505625,-1.67204
-985.37,0.00490977,-1.66227
-992.62,0.00481211,-1.65251
-999.88,0.00471445,-1.65739
-1011.97,0.0046168,-1.67692
-1019.22,0.00451914,-1.69645
-1026.48,0.00442148,-1.70622
-1033.73,0.004275,-1.71598
-1040.98,0.00422617,-1.72575
-1050.66,0.00412852,-1.75016
-1057.91,0.00398203,-1.75993
-1065.16,0.0039332,-1.75016
-1072.42,0.00378672,-1.72575
-1079.67,0.00368906,-1.70622
-1089.34,0.00359141,-1.70134
-1099.02,0.00349375,-1.70622
-1108.69,0.00339609,-1.71598
-1113.52,0.00324961,-1.72087
-1120.78,0.00315195,-1.7404
-1128.03,0.0030543,-1.76481
-1135.28,0.00295664,-1.77946
-1140.12,0.00285898,-1.78923
-1144.96,0.00276133,-1.78923
-1149.79,0.00261484,-1.78923
-1157.05,0.00256602,-1.78923
-1164.3,0.00241953,-1.77946
-1171.55,0.00232188,-1.76481
-1176.39,0.00222422,-1.74528
-1181.23,0.00207773,-1.7404
-1188.48,0.00198008,-1.75016
-1195.73,0.00188242,-1.76481
-1200.57,0.00178477,-1.78434
-1202.99,0.00168711,-1.79411
-1205.41,0.00154063,-1.80387
-1207.82,0.00144297,-1.80876
-1215.08,0.00134531,-1.81852
-1219.91,0.00124766,-1.81852
-1224.75,0.00115,-1.80387
-1227.17,0.00105234,-1.78434
-1232,0.00095469,-1.7697
-1234.42,0.00085703,-1.77458
-1239.26,0.00071055,-1.77946
-1239.26,0.00061289,-1.78923
-1241.68,0.00051523,-1.79411
-1244.09,0.00041758,-1.80387
-1246.51,0.00031992,-1.81852
-1248.93,0.00017344,-1.82829
-1251.35,0.00007578,-1.83317
-1253.77,-0.00002187,-1.82341
-1256.18,-0.00011953,-1.80387
-1256.18,-0.00021719,-1.78434
-1258.6,-0.00036367,-1.7697
-1258.6,-0.00046133,-1.75993
-1261.02,-0.00060781,-1.75993
-1261.02,-0.00065664,-1.7697
-1261.02,-0.00080312,-1.77946
-1263.44,-0.00090078,-1.79899
-1265.86,-0.00099844,-1.81364
-1265.86,-0.00114492,-1.81852
-1263.44,-0.00124258,-1.81852
-1261.02,-0.00134023,-1.81364
-1261.02,-0.00143789,-1.81364
-1261.02,-0.00158437,-1.80387
-1261.02,-0.0016332,-1.78923
-1256.18,-0.00177969,-1.76481
-1253.77,-0.00187734,-1.75505
-1256.18,-0.00202383,-1.75505
-1256.18,-0.00212148,-1.75993
-1253.77,-0.00221914,-1.75993
-1248.93,-0.0023168,-1.76481
-1246.51,-0.00241445,-1.77946
-1246.51,-0.00256094,-1.80387
-1244.09,-0.00260977,-1.81364
-1241.68,-0.00275625,-1.79899
-1239.26,-0.00285391,-1.77458
-1236.84,-0.00295156,-1.74528
-1234.42,-0.00304922,-1.72575
-1232,-0.0031957,-1.72087
-1229.59,-0.00329336,-1.71598
-1227.17,-0.00339102,-1.71598
-1217.5,-0.00348867,-1.71598
-1212.66,-0.00363516,-1.73063
-1210.24,-0.00373281,-1.75505
-1207.82,-0.00383047,-1.77458
-1205.41,-0.00392812,-1.77946
-1198.15,-0.00402578,-1.7697
-1190.9,-0.00412344,-1.75505
-1186.06,-0.00422109,-1.74528
-1183.64,-0.00431875,-1.72575
-1176.39,-0.00446523,-1.70134
-1169.14,-0.00451406,-1.66716
-1164.3,-0.00466055,-1.64762
-1157.05,-0.0047582,-1.64274
-1152.21,-0.00485586,-1.65739
-1149.79,-0.00495352,-1.67204
-1142.54,-0.00505117,-1.6818
-1132.87,-0.00519766,-1.6818
-1125.61,-0.00524648,-1.68669
-1118.36,-0.00539297,-1.6818
-1111.11,-0.0054418,-1.67692
-1103.85,-0.00558828,-1.65739
-1094.18,-0.00568594,-1.64274
-1086.93,-0.00578359,-1.62809
-1079.67,-0.00588125,-1.60856
-1072.42,-0.00597891,-1.5988
-1062.75,-0.00607656,-1.5988
-1055.49,-0.00617422,-1.60368
-1045.82,-0.00627187,-1.60368
-1036.15,-0.00636953,-1.5988
-1024.06,-0.00646719,-1.59391
-1011.97,-0.00656484,-1.59391
-1002.3,-0.0066625,-1.5988
-992.62,-0.00676016,-1.58903
-982.95,-0.00685781,-1.57438
-973.28,-0.00695547,-1.54509
-963.61,-0.00705312,-1.52555
-951.52,-0.00715078,-1.51579
-941.85,-0.00724844,-1.51091
-932.18,-0.00729727,-1.50602
-920.09,-0.00739492,-1.49626
-908,-0.00749258,-1.47673
-893.49,-0.00759023,-1.47184
-881.4,-0.00763906,-1.47673
-869.31,-0.00778555,-1.48161
-857.22,-0.0078832,-1.47184
-845.13,-0.00798086,-1.44743
-830.62,-0.00802969,-1.42302
-816.11,-0.00812734,-1.41325
-804.02,-0.008225,-1.41325
-794.35,-0.00827383,-1.40837
-779.84,-0.00842031,-1.38884
-762.92,-0.00846914,-1.36442
-748.41,-0.0085668,-1.34001
-736.32,-0.00866445,-1.34489
-726.65,-0.00876211,-1.35466
-714.56,-0.00881094,-1.34977
-700.05,-0.00890859,-1.33024
-685.54,-0.00895742,-1.31071
-673.45,-0.00905508,-1.29606
-661.36,-0.00915273,-1.2863
-649.27,-0.00920156,-1.2863
-637.18,-0.00929922,-1.27653
-622.68,-0.00939688,-1.24723
-608.17,-0.0094457,-1.21794
-596.08,-0.00954336,-1.20329
-588.82,-0.00959219,-1.20817
-581.57,-0.00968984,-1.21794
-571.9,-0.00973867,-1.20817
-557.39,-0.00983633,-1.16911
-542.88,-0.00988516,-1.12516
-530.79,-0.00998281,-1.1154
-525.96,-0.01003164,-1.13005
-518.7,-0.0101293,-1.13005
-509.03,-0.01017813,-1.11052
-496.94,-0.01022695,-1.07634
-487.27,-0.01032461,-1.0568
-480.02,-0.01037344,-1.04704
-472.76,-0.01042227,-1.03239
-460.67,-0.01047109,-1.00309
-448.58,-0.01056875,-0.96891
-438.91,-0.01061758,-0.9445
-431.66,-0.01066641,-0.93473
-426.82,-0.01071523,-0.92497
-417.15,-0.01076406,-0.9152
-405.06,-0.01086172,-0.89567
-397.8,-0.01091055,-0.88591
-390.55,-0.01095938,-0.87614
-385.71,-0.0110082,-0.86149
-376.04,-0.01105703,-0.84196
-363.95,-0.01110586,-0.80778
-351.86,-0.01115469,-0.77848
-342.19,-0.01120352,-0.75895
-334.94,-0.01125234,-0.74919
-325.27,-0.01130117,-0.73454
-318.01,-0.01135,-0.71501
-308.34,-0.01139883,-0.68571
-296.25,-0.01144766,-0.65641
-289,-0.01144766,-0.64665
-281.74,-0.01149648,-0.64665
-274.49,-0.01154531,-0.632
-259.98,-0.01159414,-0.59782
-245.47,-0.01164297,-0.56364
-235.8,-0.01164297,-0.54899
-230.96,-0.0116918,-0.55388
-223.71,-0.01174063,-0.54411
-214.04,-0.01178945,-0.51481
-201.95,-0.01178945,-0.48063
-192.28,-0.01183828,-0.4611
-185.02,-0.01188711,-0.45622
-177.77,-0.01188711,-0.45134
-168.1,-0.01188711,-0.4318
-156.01,-0.01193594,-0.40739
-148.75,-0.01198477,-0.38298
-141.5,-0.01198477,-0.36345
-134.25,-0.01198477,-0.3488
-124.57,-0.01203359,-0.33903
-117.32,-0.01203359,-0.32438
-110.07,-0.01208242,-0.30485
-100.39,-0.01208242,-0.28044
-93.14,-0.01208242,-0.25602
-83.47,-0.01213125,-0.24137
-78.63,-0.01213125,-0.23161
-71.38,-0.01213125,-0.21208
-66.54,-0.01218008,-0.19255
-59.29,-0.01218008,-0.1779
-54.45,-0.01218008,-0.16813
-54.45,-0.01222891,-0.1779
-56.87,-0.01218008,-0.19255
-59.29,-0.01218008,-0.19255
-56.87,-0.01222891,-0.18766
-56.87,-0.01222891,-0.18278
-54.45,-0.01222891,-0.18278
-42.36,-0.01227773,-0.16325
-25.44,-0.01222891,-0.10466
-1.26,-0.01222891,-0.0363
13.25,-0.01227773,-0.00212
25.34,-0.01227773,0.01253
37.43,-0.01222891,0.03695
56.77,-0.01222891,0.07601
73.7,-0.01222891,0.11019
90.63,-0.01222891,0.12972
102.72,-0.01222891,0.12972
114.81,-0.01222891,0.1346
126.89,-0.01222891,0.14925
141.4,-0.01222891,0.16878
155.91,-0.01222891,0.18831
177.67,-0.01218008,0.18831
197.02,-0.01218008,0.17366
209.11,-0.01218008,0.17366
211.52,-0.01213125,0.21761
204.27,-0.01213125,0.28597
194.6,-0.01208242,0.33968
184.93,-0.01208242,0.35433
177.67,-0.01203359,0.35433
175.25,-0.01203359,0.36898
175.25,-0.01198477,0.39827
175.25,-0.01193594,0.43245
175.25,-0.01193594,0.46175
172.84,-0.01193594,0.48128
172.84,-0.01188711,0.49593
172.84,-0.01183828,0.51058
175.25,-0.01178945,0.53011
177.67,-0.01178945,0.54476
177.67,-0.01178945,0.55941
177.67,-0.01174063,0.56429
177.67,-0.0116918,0.55941
177.67,-0.0116918,0.54964
180.09,-0.01164297,0.54964
180.09,-0.01159414,0.54964
180.09,-0.01154531,0.55941
182.51,-0.01149648,0.57894
