Force,Displacement,Velocity
1461.61,-0.00085195,1.7557
1471.29,-0.0007543,1.77523
1478.54,-0.00065664,1.78988
1485.79,-0.00055898,1.78499
1493.05,-0.0004125,1.76058
1500.3,-0.00031484,1.74105
1505.14,-0.00021719,1.72152
1514.81,-0.00011953,1.72152
1522.06,-0.00002187,1.7264
1531.73,0.00007578,1.73616
1538.99,0.00022227,1.76058
1546.24,0.00031992,1.78011
1555.91,0.00041758,1.79964
1563.17,0.00051523,1.79964
1570.42,0.00061289,1.78011
1577.68,0.00071055,1.7557
1584.93,0.00085703,1.72152
1592.18,0.00095469,1.6971
1597.02,0.00105234,1.69222
1606.69,0.00119883,1.71663
1613.95,0.00129648,1.74593
1623.62,0.00134531,1.77523
1630.87,0.0014918,1.78988
1638.13,0.00154063,1.78499
1645.38,0.00163828,1.76546
1650.22,0.00178477,1.74105
1657.47,0.00188242,1.71175
1662.31,0.00198008,1.69222
1669.56,0.00207773,1.68245
1679.23,0.00217539,1.70198
1684.07,0.00232188,1.73616
1693.74,0.00241953,1.76546
1700.99,0.00251719,1.78011
1708.25,0.00261484,1.76546
1713.08,0.0027125,1.73128
1720.34,0.00281016,1.6971
1727.59,0.00295664,1.67269
1732.43,0.0030543,1.65316
1742.1,0.00315195,1.66292
1749.35,0.00324961,1.68245
1756.61,0.00334727,1.71175
1763.86,0.00344492,1.73616
1768.7,0.00354258,1.74105
1775.95,0.00364023,1.73128
1783.2,0.00373789,1.70687
1790.46,0.00383555,1.67269
1795.29,0.0039332,1.64827
1802.55,0.00407969,1.63363
1809.8,0.00417734,1.62874
1817.06,0.004275,1.63851
1824.31,0.00437266,1.64827
1831.56,0.00447031,1.65804
1838.82,0.00456797,1.66292
1843.65,0.00466563,1.65804
1850.91,0.00476328,1.64827
1855.74,0.00486094,1.63363
1863,0.00495859,1.62386
1870.25,0.00505625,1.61898
1877.5,0.00515391,1.60921
1884.76,0.00525156,1.60433
1889.59,0.00539805,1.60433
1896.85,0.00544688,1.61898
1904.1,0.00554453,1.62874
1908.94,0.00564219,1.61898
1916.19,0.00573984,1.59945
1923.45,0.0058375,1.56527
1928.28,0.00593516,1.54085
1935.54,0.00603281,1.52132
1942.79,0.00613047,1.51644
1950.04,0.00622813,1.5262
1954.88,0.00632578,1.54085
1959.72,0.00642344,1.55062
1966.97,0.00652109,1.55062
1971.81,0.00661875,1.53597
1979.06,0.00671641,1.52132
1983.89,0.00681406,1.49691
1991.15,0.00691172,1.48226
1995.98,0.00696055,1.48226
2003.24,0.0070582,1.49691
2010.49,0.00715586,1.50179
2015.33,0.00725352,1.49691
2022.58,0.00735117,1.47249
2027.42,0.0074,1.4432
2032.25,0.00749766,1.41878
2037.09,0.00759531,1.39437
2044.34,0.00769297,1.3846
2049.18,0.0077418,1.37972
2054.02,0.00783945,1.38948
2058.85,0.00793711,1.39925
2066.11,0.00798594,1.40902
2070.94,0.00808359,1.4139
2075.78,0.00823008,1.40413
2083.03,0.00827891,1.3846
2087.87,0.00837656,1.36507
2092.7,0.00842539,1.34554
2097.54,0.00852305,1.31624
2104.79,0.00857187,1.29183
2109.63,0.00866953,1.27718
2114.47,0.00876719,1.28206
2119.3,0.00881602,1.29671
2124.14,0.00891367,1.30648
2128.97,0.0089625,1.30648
2133.81,0.00906016,1.29671
2138.64,0.00915781,1.28206
2143.48,0.00920664,1.25277
2148.32,0.0093043,1.21859
2150.73,0.00935312,1.18441
2157.99,0.00945078,1.16976
2162.82,0.00949961,1.16976
2165.24,0.00954844,1.17952
2170.08,0.00964609,1.17464
2177.33,0.00969492,1.16976
2179.75,0.00974375,1.15511
2184.59,0.00984141,1.14046
2189.42,0.00989023,1.12093
2191.84,0.00998789,1.09652
2196.68,0.01003672,1.06722
2199.09,0.01008555,1.05745
2203.93,0.0101832,1.05745
2208.77,0.01023203,1.06722
2213.6,0.01032969,1.0721
2216.02,0.01037852,1.06234
2218.44,0.01042734,1.0428
2223.27,0.01047617,1.02327
2225.69,0.01057383,1.00374
2230.53,0.01062266,0.98421
2235.36,0.01062266,0.9598
2237.78,0.01072031,0.93538
2240.2,0.01076914,0.92562
2245.04,0.01081797,0.92562
2249.87,0.0108668,0.92562
2252.29,0.01091562,0.92073
2254.71,0.01096445,0.90609
2257.13,0.01101328,0.88655
2259.54,0.01106211,0.86214
2264.38,0.01111094,0.84261
2266.8,0.01120859,0.8182
2269.22,0.01125742,0.80355
2271.63,0.01130625,0.79378
2274.05,0.01135508,0.7889
2276.47,0.01135508,0.78402
2281.31,0.01140391,0.77425
2283.72,0.01145273,0.76448
2286.14,0.01150156,0.74495
2288.56,0.01155039,0.72054
2290.98,0.01159922,0.69124
2290.98,0.01164805,0.66683
2293.4,0.01164805,0.6473
2295.81,0.01169687,0.63753
2298.23,0.0117457,0.63753
2298.23,0.01179453,0.63265
2300.65,0.01179453,0.62777
2300.65,0.01184336,0.60823
2303.07,0.01189219,0.5887
2305.48,0.01189219,0.56917
2305.48,0.01194102,0.54964
2307.9,0.01198984,0.52034
2307.9,0.01198984,0.48616
2310.32,0.01203867,0.45687
2310.32,0.0120875,0.43734
2312.74,0.0120875,0.43245
2312.74,0.01213633,0.42757
2312.74,0.01213633,0.42269
2312.74,0.01213633,0.4178
2312.74,0.01218516,0.41292
2315.16,0.01218516,0.39827
2315.16,0.01223398,0.36898
2312.74,0.01223398,0.3348
2312.74,0.01223398,0.3055
2312.74,0.01228281,0.28597
2315.16,0.01228281,0.28109
2315.16,0.01233164,0.27132
2312.74,0.01233164,0.25179
2310.32,0.01233164,0.23226
2310.32,0.01233164,0.21761
2310.32,0.01233164,0.20784
2307.9,0.01233164,0.19808
2305.48,0.01238047,0.18343
2303.07,0.01238047,0.15902
2300.65,0.01238047,0.12972
2298.23,0.01238047,0.1053
2295.81,0.01238047,0.08577
2293.4,0.01238047,0.07113
2288.56,0.01238047,0.05648
2281.31,0.01238047,0.03695
2274.05,0.01238047,0.0223
2269.22,0.01238047,0.01253
2259.54,0.01238047,0.00277
2245.04,0.01238047,-0.01188
2228.11,0.01238047,-0.02653
2208.77,0.01238047,-0.04118
2189.42,0.01233164,-0.05583
2172.5,0.01233164,-0.07536
2160.41,0.01233164,-0.10466
2153.15,0.01233164,-0.14372
2148.32,0.01233164,-0.18766
2143.48,0.01233164,-0.22184
2141.06,0.01228281,-0.24137
2136.23,0.01228281,-0.26091
2133.81,0.01228281,-0.28044
2128.97,0.01228281,-0.30485
2124.14,0.01223398,-0.32927
2119.3,0.01218516,-0.34391
2116.88,0.01218516,-0.34391
2114.47,0.01218516,-0.34391
2107.21,0.01213633,-0.35368
2099.96,0.01213633,-0.38298
2092.7,0.0120875,-0.40251
2090.29,0.01203867,-0.41227
2087.87,0.01203867,-0.42204
2083.03,0.01198984,-0.44157
2075.78,0.01194102,-0.47087
2068.52,0.01194102,-0.50505
2066.11,0.01189219,-0.5197
2063.69,0.01184336,-0.52946
2058.85,0.01184336,-0.54899
2054.02,0.01179453,-0.57829
2046.76,0.0117457,-0.6027
2041.93,0.01169687,-0.61735
2039.51,0.01164805,-0.61735
2034.67,0.01159922,-0.62223
2027.42,0.01159922,-0.63688
2022.58,0.01155039,-0.6613
2015.33,0.01150156,-0.68083
2010.49,0.01145273,-0.70036
2005.66,0.01140391,-0.71013
2000.82,0.01135508,-0.72477
1993.57,0.01130625,-0.73942
1986.31,0.01125742,-0.75895
1981.48,0.01120859,-0.77848
1976.64,0.01115977,-0.79313
1971.81,0.01111094,-0.81266
1964.55,0.01106211,-0.8322
1957.3,0.01096445,-0.86149
1950.04,0.01091562,-0.88591
1945.21,0.0108668,-0.90544
1937.95,0.01081797,-0.92009
1933.12,0.01076914,-0.93473
1925.86,0.01067148,-0.95915
1916.19,0.01062266,-0.98845
1908.94,0.01057383,-1.00798
1904.1,0.010525,-1.01286
1899.27,0.01047617,-1.01286
1889.59,0.01037852,-1.02262
1879.92,0.01032969,-1.04704
1872.67,0.01028086,-1.06657
1867.83,0.0101832,-1.07145
1863,0.01013437,-1.07634
1853.32,0.01003672,-1.0861
1843.65,0.00998789,-1.12028
1836.4,0.00993906,-1.1447
1829.14,0.00984141,-1.15934
1821.89,0.00974375,-1.15934
1817.06,0.00969492,-1.16911
1807.38,0.00959727,-1.18864
1797.71,0.00954844,-1.22282
1790.46,0.00945078,-1.23747
1783.2,0.00940195,-1.24235
1778.37,0.0093043,-1.24723
1766.28,0.00925547,-1.26677
1756.61,0.00915781,-1.29118
1749.35,0.00910898,-1.31071
1742.1,0.00901133,-1.31071
1734.84,0.00891367,-1.31071
1727.59,0.00881602,-1.33024
1717.92,0.00876719,-1.34977
1708.25,0.00866953,-1.3693
1698.57,0.00857187,-1.3693
1691.32,0.00847422,-1.36442
1684.07,0.00842539,-1.3693
1674.39,0.00832773,-1.39372
1664.72,0.00823008,-1.41325
1655.05,0.00818125,-1.4279
1647.8,0.00808359,-1.43766
1640.54,0.00798594,-1.44743
1630.87,0.00788828,-1.4572
1621.2,0.00779063,-1.47673
1611.53,0.00769297,-1.49137
1604.27,0.00759531,-1.50602
1594.6,0.00749766,-1.51579
1589.77,0.0074,-1.52555
1580.09,0.00730234,-1.5402
1568,0.00720469,-1.55485
1558.33,0.00715586,-1.5695
1551.08,0.0070582,-1.57438
1546.24,0.00691172,-1.58415
1534.15,0.00686289,-1.59391
1524.48,0.00676523,-1.61345
1514.81,0.00666758,-1.63298
1505.14,0.00656992,-1.64274
1497.88,0.00647227,-1.64762
1488.21,0.00637461,-1.65251
1480.96,0.00622813,-1.66716
1468.87,0.00613047,-1.67692
1461.61,0.00603281,-1.68669
1454.36,0.00593516,-1.68669
1444.69,0.0058375,-1.68669
1435.02,0.00569102,-1.69157
1422.93,0.00559336,-1.69645
1413.25,0.0054957,-1.70622
1403.58,0.00539805,-1.70622
1396.33,0.00530039,-1.70622
1389.07,0.00520273,-1.71598
1379.4,0.00510508,-1.72575
1369.73,0.00500742,-1.7404
1360.06,0.00486094,-1.74528
1350.39,0.00476328,-1.75016
1343.13,0.00466563,-1.76481
1331.04,0.00456797,-1.77946
1323.79,0.00442148,-1.79899
1314.12,0.00432383,-1.80876
1304.45,0.00422617,-1.81852
1294.77,0.00407969,-1.82341
1285.1,0.00398203,-1.82829
1277.85,0.00388438,-1.83805
1268.18,0.00373789,-1.8527
1258.5,0.00364023,-1.86247
1251.25,0.00354258,-1.86247
1239.16,0.00344492,-1.86735
1229.49,0.00334727,-1.86735
1219.82,0.00320078,-1.87223
1210.14,0.00310313,-1.87712
1202.89,0.00300547,-1.882
1193.22,0.00285898,-1.87712
1183.55,0.00276133,-1.87223
1173.88,0.00261484,-1.86735
1166.62,0.00251719,-1.86735
1154.53,0.00241953,-1.87223
1144.86,0.00227305,-1.87712
1137.61,0.00217539,-1.87712
1130.35,0.00207773,-1.882
1120.68,0.00193125,-1.88688
1111.01,0.00183359,-1.90153
1103.75,0.00173594,-1.91618
1096.5,0.00158945,-1.92106
1086.83,0.0014918,-1.92106
1079.57,0.00134531,-1.93083
1069.9,0.00124766,-1.94548
1060.23,0.00115,-1.96012
1052.98,0.00105234,-1.96501
1045.72,0.00090586,-1.96501
1036.05,0.0008082,-1.96501
1026.38,0.00066172,-1.96501
1019.13,0.00056406,-1.96501
1011.87,0.00046641,-1.96012
1002.2,0.00031992,-1.95524
994.95,0.00022227,-1.94548
985.27,0.00012461,-1.94059
978.02,-0.00002187,-1.93571
970.77,-0.00011953,-1.93083
963.51,-0.00021719,-1.93083
956.26,-0.00036367,-1.93571
949,-0.00046133,-1.94059
941.75,-0.00060781,-1.94059
932.08,-0.00070547,-1.93571
924.82,-0.00085195,-1.94059
915.15,-0.00094961,-1.94548
907.9,-0.00109609,-1.95036
900.65,-0.00119375,-1.94548
893.39,-0.00129141,-1.94059
888.56,-0.00143789,-1.93571
881.3,-0.00153555,-1.93083
874.05,-0.0016332,-1.93083
866.79,-0.00173086,-1.93571
859.54,-0.00187734,-1.94059
852.29,-0.001975,-1.94059
845.03,-0.00207266,-1.94059
840.2,-0.00221914,-1.94059
832.94,-0.00236562,-1.94059
825.69,-0.00246328,-1.94059
818.43,-0.00256094,-1.93083
813.6,-0.00265859,-1.92106
806.34,-0.00280508,-1.9113
799.09,-0.00290273,-1.9113
791.84,-0.00304922,-1.9113
787,-0.00314687,-1.90641
782.16,-0.00324453,-1.90153
774.91,-0.00334219,-1.89177
767.66,-0.00343984,-1.882
762.82,-0.0035375,-1.87712
755.57,-0.00368398,-1.87712
750.73,-0.00378164,-1.87712
745.9,-0.0038793,-1.87223
738.64,-0.00397695,-1.86247
733.81,-0.00412344,-1.84782
728.97,-0.00422109,-1.83805
724.13,-0.00436758,-1.83317
716.88,-0.00446523,-1.82341
709.63,-0.00456289,-1.81364
707.21,-0.00466055,-1.79899
702.37,-0.0047582,-1.78434
695.12,-0.00485586,-1.77946
690.28,-0.00495352,-1.77458
683.03,-0.00505117,-1.76481
678.19,-0.00514883,-1.75016
675.77,-0.00529531,-1.73552
668.52,-0.00539297,-1.72575
663.68,-0.00549062,-1.72087
658.85,-0.00558828,-1.72087
654.01,-0.00568594,-1.7111
649.18,-0.00578359,-1.70134
644.34,-0.00593008,-1.69157
639.5,-0.00602773,-1.68669
634.67,-0.00612539,-1.6818
632.25,-0.00622305,-1.67204
627.41,-0.0063207,-1.66227
620.16,-0.00641836,-1.65739
617.74,-0.00651602,-1.65251
612.91,-0.00661367,-1.64762
608.07,-0.0066625,-1.63298
603.23,-0.00676016,-1.61833
600.82,-0.00690664,-1.60856
593.56,-0.0070043,-1.5988
591.15,-0.00710195,-1.58415
588.73,-0.00715078,-1.5695
583.89,-0.00724844,-1.54997
579.06,-0.00734609,-1.5402
574.22,-0.00744375,-1.53532
569.38,-0.00754141,-1.52555
564.55,-0.00763906,-1.51091
562.13,-0.00773672,-1.49137
557.29,-0.00778555,-1.48161
552.46,-0.0078832,-1.47184
547.62,-0.00798086,-1.46208
542.79,-0.00807852,-1.45231
540.37,-0.00812734,-1.43766
533.11,-0.008225,-1.4279
528.28,-0.00832266,-1.42302
523.44,-0.00842031,-1.41325
518.61,-0.00846914,-1.3986
513.77,-0.0085668,-1.39372
506.52,-0.00866445,-1.38395
499.26,-0.00876211,-1.37419
492.01,-0.00881094,-1.35954
487.17,-0.00890859,-1.34489
482.34,-0.00895742,-1.32536
477.5,-0.00900625,-1.31071
472.66,-0.00910391,-1.2863
465.41,-0.00920156,-1.26677
460.57,-0.00925039,-1.25212
458.16,-0.00934805,-1.24235
455.74,-0.00939688,-1.23747
450.9,-0.00949453,-1.22282
448.48,-0.00954336,-1.19841
446.07,-0.00964102,-1.16911
443.65,-0.00968984,-1.15446
438.81,-0.0097875,-1.1447
433.98,-0.00983633,-1.13981
431.56,-0.00993398,-1.12516
426.72,-0.00998281,-1.11052
426.72,-0.01003164,-1.09587
424.31,-0.0101293,-1.0861
421.89,-0.01017813,-1.08122
419.47,-0.01022695,-1.06169
419.47,-0.01032461,-1.03239
417.05,-0.01037344,-1.01286
414.63,-0.01042227,-1.00309
414.63,-0.01047109,-1.00309
412.22,-0.01056875,-1.00309
412.22,-0.01061758,-0.98356
414.63,-0.01066641,-0.95915
412.22,-0.01076406,-0.93962
409.8,-0.01081289,-0.92985
409.8,-0.01086172,-0.92009
409.8,-0.01091055,-0.91032
412.22,-0.01095938,-0.88591
409.8,-0.0110082,-0.86638
409.8,-0.01105703,-0.85173
407.38,-0.01110586,-0.84196
407.38,-0.01115469,-0.82243
407.38,-0.01120352,-0.79802
409.8,-0.01125234,-0.77848
409.8,-0.01130117,-0.76384
412.22,-0.01135,-0.75407
412.22,-0.01139883,-0.73454
414.63,-0.01144766,-0.71501
414.63,-0.01144766,-0.69548
417.05,-0.01149648,-0.67595
417.05,-0.01154531,-0.65641
417.05,-0.01159414,-0.64177
419.47,-0.01164297,-0.62712
419.47,-0.0116918,-0.61247
421.89,-0.0116918,-0.59782
424.31,-0.01174063,-0.58317
424.31,-0.01178945,-0.56852
426.72,-0.01178945,-0.54899
429.14,-0.01183828,-0.52458
431.56,-0.01188711,-0.50993
431.56,-0.01188711,-0.49528
433.98,-0.01193594,-0.48552
