Force,Displacement,Velocity
-1560.85,-0.00431875,-3.77653
-1541.5,-0.00456289,-3.757
-1519.74,-0.00480703,-3.73747
-1495.56,-0.00505117,-3.72282
-1466.55,-0.00524648,-3.70817
-1437.53,-0.00549062,-3.69352
-1410.93,-0.00568594,-3.66423
-1381.92,-0.00593008,-3.62028
-1350.48,-0.00617422,-3.56169
-1321.47,-0.00636953,-3.50309
-1290.03,-0.00656484,-3.43962
-1258.6,-0.00680898,-3.38591
-1227.17,-0.0070043,-3.34196
-1190.9,-0.00719961,-3.3029
-1152.21,-0.00739492,-3.26872
-1115.94,-0.00759023,-3.22966
-1077.25,-0.00778555,-3.19059
-1040.98,-0.00798086,-3.14665
-999.88,-0.00817617,-3.09782
-961.19,-0.00837148,-3.04411
-922.5,-0.0085668,-2.98063
-883.82,-0.00876211,-2.91227
-842.71,-0.00890859,-2.8488
-801.6,-0.00910391,-2.78532
-760.5,-0.00929922,-2.71696
-719.39,-0.0094457,-2.64372
-678.29,-0.00959219,-2.59001
-637.18,-0.0097875,-2.54118
-596.08,-0.00993398,-2.49235
-552.55,-0.01008047,-2.42887
-511.45,-0.01022695,-2.3654
-470.34,-0.01037344,-2.3068
-429.24,-0.01051992,-2.24333
-388.13,-0.01066641,-2.17497
-347.03,-0.01076406,-2.07731
-313.18,-0.01091055,-1.97477
-284.16,-0.0110082,-1.86247
-262.4,-0.01115469,-1.75016
-240.64,-0.01125234,-1.65251
-218.87,-0.01135,-1.5695
-199.53,-0.01144766,-1.49626
-177.77,-0.01154531,-1.42302
-158.43,-0.01164297,-1.34489
-141.5,-0.0116918,-1.26188
-124.57,-0.01178945,-1.17399
-107.65,-0.01183828,-1.09098
-90.72,-0.01193594,-1.01774
-78.63,-0.01198477,-0.95427
-68.96,-0.01203359,-0.91032
-61.71,-0.01208242,-0.87614
-52.03,-0.01213125,-0.8322
-35.11,-0.01222891,-0.7443
-10.93,-0.01222891,-0.60759
10.83,-0.01227773,-0.45134
25.34,-0.01227773,-0.32438
37.43,-0.01227773,-0.22184
44.68,-0.01227773,-0.13395
56.77,-0.01227773,-0.05583
73.7,-0.01227773,0.03206
95.46,-0.01227773,0.12484
117.22,-0.01222891,0.22738
148.66,-0.01222891,0.32503
189.76,-0.01218008,0.39339
221.2,-0.01213125,0.43245
233.29,-0.01213125,0.53499
233.29,-0.01208242,0.72054
226.03,-0.01203359,0.92073
218.78,-0.01198477,1.06722
216.36,-0.01193594,1.14534
213.94,-0.01183828,1.18929
211.52,-0.01174063,1.243
216.36,-0.0116918,1.32113
218.78,-0.01159414,1.40902
223.61,-0.01149648,1.48714
226.03,-0.01139883,1.54573
228.45,-0.01135,1.59456
233.29,-0.01125234,1.6678
238.12,-0.01110586,1.78011
240.54,-0.0110082,1.90218
242.96,-0.01086172,1.99495
245.38,-0.01076406,2.04378
245.38,-0.01061758,2.0682
247.79,-0.01047109,2.10726
252.63,-0.01032461,2.17562
252.63,-0.01017813,2.25374
257.47,-0.01008047,2.33675
262.3,-0.00993398,2.41976
267.14,-0.00973867,2.50277
269.56,-0.00959219,2.57601
269.56,-0.0094457,2.65902
274.39,-0.00925039,2.73714
276.81,-0.00905508,2.8055
276.81,-0.00890859,2.85433
279.23,-0.00876211,2.89339
279.23,-0.0085668,2.93734
281.65,-0.00837148,3.01058
281.65,-0.00817617,3.08382
284.06,-0.00798086,3.13753
286.48,-0.00783437,3.16683
291.32,-0.00763906,3.20101
293.73,-0.00744375,3.24984
296.15,-0.00719961,3.30355
296.15,-0.0070043,3.33773
293.73,-0.00680898,3.35726
296.15,-0.00661367,3.39632
298.57,-0.00636953,3.46468
300.99,-0.00617422,3.53304
303.41,-0.00597891,3.59652
305.82,-0.00573477,3.65023
305.82,-0.00553945,3.69905
308.24,-0.00529531,3.73323
310.66,-0.0051,3.75277
310.66,-0.00485586,3.76741
310.66,-0.00461172,3.78206
313.08,-0.00436758,3.79671
315.5,-0.00412344,3.80648
315.5,-0.00392812,3.83089
317.91,-0.00368398,3.87484
320.33,-0.00343984,3.92855
322.75,-0.00314687,3.98714
325.17,-0.00295156,4.03109
325.17,-0.00270742,4.06527
325.17,-0.00246328,4.07015
325.17,-0.00217031,4.06038
325.17,-0.001975,4.05062
325.17,-0.00173086,4.0555
327.59,-0.00143789,4.07991
327.59,-0.00119375,4.09456
330,-0.00094961,4.09456
330,-0.00070547,4.09945
332.42,-0.00046133,4.12386
332.42,-0.00021719,4.15804
332.42,0.00007578,4.18734
334.84,0.00031992,4.20687
332.42,0.00056406,4.20198
334.84,0.0008082,4.18734
337.26,0.00105234,4.1678
337.26,0.00129648,4.14827
339.68,0.00154063,4.13363
339.68,0.00178477,4.12386
337.26,0.00207773,4.10433
337.26,0.00232188,4.07991
337.26,0.00251719,4.07015
337.26,0.00276133,4.07503
334.84,0.0030543,4.08968
334.84,0.00329844,4.09945
337.26,0.00354258,4.09456
334.84,0.00378672,4.07015
334.84,0.00403086,4.04573
337.26,0.004275,4.01155
337.26,0.00451914,3.98226
334.84,0.00471445,3.9432
332.42,0.00495859,3.88948
330,0.00520273,3.84066
327.59,0.0054957,3.79183
327.59,0.00569102,3.76741
327.59,0.00593516,3.76741
325.17,0.0061793,3.7723
325.17,0.00637461,3.76741
322.75,0.00661875,3.72835
322.75,0.00681406,3.66488
320.33,0.0070582,3.59652
320.33,0.00730234,3.53304
317.91,0.00744883,3.47933
317.91,0.00769297,3.42073
315.5,0.00788828,3.35726
313.08,0.00808359,3.30355
310.66,0.00827891,3.24495
310.66,0.00852305,3.18636
308.24,0.00866953,3.12777
305.82,0.00886484,3.0887
305.82,0.00906016,3.05941
303.41,0.00925547,3.02523
303.41,0.00940195,2.98128
300.99,0.00954844,2.90804
298.57,0.00974375,2.82503
296.15,0.00989023,2.72738
293.73,0.01003672,2.6346
291.32,0.0101832,2.55159
288.9,0.01037852,2.46859
286.48,0.010525,2.3807
284.06,0.01067148,2.28304
281.65,0.01081797,2.20491
279.23,0.01091562,2.14144
276.81,0.01106211,2.10726
274.39,0.01120859,2.06331
271.97,0.01130625,2.01448
269.56,0.01140391,1.94613
269.56,0.01150156,1.84847
267.14,0.01164805,1.74105
264.72,0.0117457,1.63363
259.88,0.01179453,1.54573
257.47,0.01194102,1.47249
252.63,0.01198984,1.3846
247.79,0.0120875,1.28695
245.38,0.01218516,1.18441
242.96,0.01223398,1.10628
240.54,0.01228281,1.03304
235.7,0.01233164,0.96468
233.29,0.01238047,0.88655
230.87,0.01247812,0.79866
226.03,0.01247812,0.70101
221.2,0.01252695,0.60823
216.36,0.01257578,0.52034
211.52,0.01257578,0.43245
204.27,0.01262461,0.34456
197.02,0.01262461,0.25179
187.34,0.01262461,0.15902
177.67,0.01262461,0.08089
165.58,0.01262461,0.0223
143.82,0.01262461,-0.02653
112.39,0.01262461,-0.08024
71.28,0.01262461,-0.14372
35.01,0.01257578,-0.22184
3.58,0.01257578,-0.30973
-18.18,0.01252695,-0.40739
-27.86,0.01252695,-0.50016
-37.53,0.01247812,-0.58317
-47.2,0.0124293,-0.67595
-59.29,0.0124293,-0.78337
-76.21,0.01238047,-0.90055
-90.72,0.01228281,-1.00798
-105.23,0.01223398,-1.09587
-117.32,0.01213633,-1.16911
-129.41,0.0120875,-1.24235
-148.75,0.01198984,-1.33024
-168.1,0.01189219,-1.41813
-189.86,0.01179453,-1.50114
-209.2,0.0117457,-1.58903
-226.13,0.01164805,-1.67204
-240.64,0.01150156,-1.75505
-257.56,0.01140391,-1.83317
-276.91,0.01130625,-1.89665
-293.83,0.01120859,-1.96012
-313.18,0.01106211,-2.01872
-334.94,0.01091562,-2.09196
-361.53,0.01081797,-2.1652
-385.71,0.01067148,-2.23845
-405.06,0.010525,-2.30192
-424.4,0.01042734,-2.35075
-446.16,0.01028086,-2.40934
-467.93,0.01008555,-2.48259
-487.27,0.00993906,-2.56071
-509.03,0.00979258,-2.63884
-528.37,0.00959727,-2.71208
-550.14,0.00945078,-2.78532
-574.32,0.0093043,-2.85368
-596.08,0.00910898,-2.91227
-620.26,0.0089625,-2.95622
-644.44,0.00876719,-2.9904
-668.62,0.00857187,-3.02458
-697.63,0.00842539,-3.08317
-731.48,0.00823008,-3.14665
-767.75,0.00803477,-3.19548
-804.02,0.00783945,-3.23942
-845.13,0.00764414,-3.29313
-883.82,0.00744883,-3.34684
-924.92,0.00725352,-3.39567
-963.61,0.00700938,-3.4445
-999.88,0.00681406,-3.49821
-1033.73,0.00661875,-3.5568
-1070,0.00642344,-3.60563
-1103.85,0.0061793,-3.64958
-1137.7,0.00598398,-3.68376
-1171.55,0.00573984,-3.7277
-1210.24,0.00554453,-3.7863
-1244.09,0.00530039,-3.83024
-1277.94,0.00505625,-3.85466
-1309.38,0.00486094,-3.85466
-1340.81,0.0046168,-3.84977
-1372.25,0.00437266,-3.86442
-1401.26,0.00412852,-3.88395
-1425.44,0.0039332,-3.90348
-1452.04,0.00368906,-3.93278
-1476.22,0.00339609,-3.97184
-1502.82,0.00320078,-4.02067
-1531.83,0.00295664,-4.0695
-1556.01,0.0027125,-4.09391
-1575.36,0.00246836,-4.10368
-1592.28,0.00222422,-4.0988
-1611.62,0.00198008,-4.07438
-1628.55,0.00173594,-4.0402
-1645.48,0.0014918,-4.01579
-1657.57,0.00124766,-4.01091
-1669.66,0.00100352,-4.03044
-1681.75,0.00075938,-4.08415
-1693.84,0.00051523,-4.13786
-1703.51,0.00027109,-4.16716
-1708.34,0.00002695,-4.16716
-1710.76,-0.00021719,-4.14762
-1713.18,-0.00046133,-4.12321
-1715.6,-0.00070547,-4.08415
-1718.02,-0.00094961,-4.04509
-1713.18,-0.00119375,-4.01091
-1710.76,-0.00143789,-4.01091
-1705.93,-0.00168203,-4.03044
-1701.09,-0.001975,-4.04997
-1696.25,-0.00221914,-4.05973
-1689,-0.00241445,-4.0402
-1676.91,-0.00265859,-4.00602
-1659.98,-0.00290273,-3.96208
-1650.31,-0.00314687,-3.93278
-1635.8,-0.00339102,-3.90348
-1616.46,-0.00363516,-3.87419
-1597.12,-0.0038793,-3.84977
-1582.61,-0.00412344,-3.83024
-1563.27,-0.00436758,-3.82048
-1543.92,-0.00461172,-3.80583
-1519.74,-0.00480703,-3.78141
-1493.14,-0.00505117,-3.7277
-1466.55,-0.00529531,-3.66911
-1437.53,-0.00549062,-3.62028
-1410.93,-0.00573477,-3.59587
-1381.92,-0.00597891,-3.58122
-1350.48,-0.00617422,-3.56169
-1321.47,-0.00636953,-3.53239
-1290.03,-0.00656484,-3.49333
-1258.6,-0.00680898,-3.45427
-1222.33,-0.0070043,-3.39079
-1188.48,-0.00724844,-3.31755
-1149.79,-0.00744375,-3.23942
-1111.11,-0.00759023,-3.17595
-1074.84,-0.00783437,-3.12223
-1038.57,-0.00802969,-3.07341
-999.88,-0.008225,-3.03434
-961.19,-0.00842031,-3.01481
-922.5,-0.0085668,-2.99528
-881.4,-0.00876211,-2.95622
-837.87,-0.00895742,-2.89274
-794.35,-0.00910391,-2.8195
-750.83,-0.00925039,-2.74626
-709.72,-0.0094457,-2.6779
-671.03,-0.00959219,-2.61442
-634.77,-0.0097875,-2.54606
-596.08,-0.00993398,-2.47282
-552.55,-0.01008047,-2.38981
-509.03,-0.01022695,-2.31169
-465.51,-0.01042227,-2.23356
-419.57,-0.01051992,-2.1652
-376.04,-0.01066641,-2.09684
-339.77,-0.01081289,-2.0236
-308.34,-0.01091055,-1.93571
-284.16,-0.01105703,-1.84294
-259.98,-0.01115469,-1.75016
-238.22,-0.01125234,-1.66227
-216.46,-0.01139883,-1.57438
-194.69,-0.01144766,-1.48649
-175.35,-0.01154531,-1.40837
-156.01,-0.01164297,-1.33024
-136.66,-0.0116918,-1.257
-119.74,-0.01178945,-1.17399
-102.81,-0.01183828,-1.0861
-88.3,-0.01193594,-1.00798
-78.63,-0.01198477,-0.95427
-71.38,-0.01203359,-0.92009
-64.12,-0.01208242,-0.89567
-54.45,-0.01213125,-0.85173
-32.69,-0.01218008,-0.75895
-8.51,-0.01222891,-0.61247
10.83,-0.01227773,-0.45622
25.34,-0.01222891,-0.30973
35.01,-0.01227773,-0.19743
42.27,-0.01227773,-0.09977
51.94,-0.01227773,-0.02165
73.7,-0.01227773,0.06624
93.04,-0.01227773,0.15413
114.81,-0.01222891,0.25667
148.66,-0.01222891,0.35921
189.76,-0.01218008,0.42757
218.78,-0.01213125,0.46175
233.29,-0.01213125,0.53987
233.29,-0.01208242,0.71077
226.03,-0.01203359,0.89632
218.78,-0.01193594,1.0428
213.94,-0.01188711,1.1307
211.52,-0.01183828,1.18929
211.52,-0.01174063,1.24788
213.94,-0.0116918,1.32113
221.2,-0.01159414,1.39925
226.03,-0.01149648,1.46761
228.45,-0.01139883,1.5262
233.29,-0.01130117,1.58968
235.7,-0.01120352,1.67757
242.96,-0.01110586,1.79476
247.79,-0.0110082,1.91683
247.79,-0.01086172,2.0096
245.38,-0.01076406,2.07796
247.79,-0.01061758,2.12191
250.21,-0.01047109,2.17073
252.63,-0.01032461,2.21956
252.63,-0.01017813,2.28304
255.05,-0.01003164,2.34163
259.88,-0.00988516,2.41976
262.3,-0.00973867,2.50277
264.72,-0.00959219,2.58089
267.14,-0.00939688,2.65413
269.56,-0.00925039,2.71273
271.97,-0.00905508,2.7762
271.97,-0.00890859,2.82991
274.39,-0.00871328,2.88851
276.81,-0.0085668,2.95198
281.65,-0.00837148,3.02523
284.06,-0.00817617,3.09359
284.06,-0.00798086,3.15218
286.48,-0.00778555,3.19613
291.32,-0.00759023,3.22542
293.73,-0.00744375,3.2596
293.73,-0.00719961,3.29866
293.73,-0.0070043,3.32796
296.15,-0.00680898,3.35238
298.57,-0.00661367,3.39144
300.99,-0.00636953,3.44515
300.99,-0.00617422,3.50863
303.41,-0.00593008,3.56234
303.41,-0.00573477,3.61605
305.82,-0.00549062,3.67464
310.66,-0.00529531,3.73323
310.66,-0.00505117,3.77718
310.66,-0.00480703,3.79671
313.08,-0.00461172,3.80648
313.08,-0.00436758,3.81136
315.5,-0.00412344,3.83577
317.91,-0.0038793,3.87484
320.33,-0.00368398,3.92366
320.33,-0.00343984,3.94808
320.33,-0.0031957,3.96761
322.75,-0.00295156,3.98714
325.17,-0.00270742,4.01644
325.17,-0.00246328,4.0555
325.17,-0.00221914,4.07991
325.17,-0.00192617,4.07991
327.59,-0.00168203,4.06527
327.59,-0.00143789,4.0555
327.59,-0.00119375,4.0555
327.59,-0.00094961,4.07503
330,-0.00065664,4.11409
332.42,-0.0004125,4.15316
332.42,-0.00016836,4.17269
332.42,0.00007578,4.17757
332.42,0.00031992,4.16292
334.84,0.00056406,4.16292
337.26,0.0008082,4.17757
337.26,0.00105234,4.18245
339.68,0.00129648,4.17269
339.68,0.00154063,4.14339
339.68,0.00178477,4.11409
337.26,0.00207773,4.09456
339.68,0.00232188,4.08968
337.26,0.00256602,4.08968
337.26,0.00281016,4.08968
337.26,0.0030543,4.07991
337.26,0.00329844,4.07503
337.26,0.00354258,4.07015
337.26,0.00383555,4.07503
334.84,0.00403086,4.07503
334.84,0.004275,4.0555
334.84,0.00451914,4.01155
332.42,0.00476328,3.95784
332.42,0.00500742,3.89925
330,0.00525156,3.8553
330,0.0054957,3.81136
330,0.00573984,3.78206
327.59,0.00593516,3.7723
327.59,0.0061793,3.75765
325.17,0.00642344,3.73323
325.17,0.00661875,3.70394
325.17,0.00686289,3.65999
322.75,0.0070582,3.61605
320.33,0.00725352,3.56234
320.33,0.00749766,3.50863
317.91,0.00769297,3.43538
315.5,0.00793711,3.36214
313.08,0.00813242,3.2889
310.66,0.00832773,3.22542
310.66,0.00852305,3.16683
308.24,0.00871836,3.12288
308.24,0.00886484,3.0887
305.82,0.00906016,3.04476
303.41,0.00925547,2.99593
300.99,0.00945078,2.93245
300.99,0.00959727,2.86409
298.57,0.00974375,2.78597
296.15,0.00993906,2.71273
293.73,0.01008555,2.64437
291.32,0.01023203,2.57601
288.9,0.01037852,2.493
286.48,0.010525,2.40511
284.06,0.01067148,2.3221
281.65,0.01081797,2.25374
281.65,0.01096445,2.19027
276.81,0.01106211,2.12679
274.39,0.01120859,2.05843
271.97,0.01135508,1.97542
269.56,0.01140391,1.88265
267.14,0.01155039,1.78988
264.72,0.01164805,1.70687
262.3,0.0117457,1.63363
259.88,0.01184336,1.56038
257.47,0.01194102,1.47249
252.63,0.01198984,1.37972
250.21,0.0120875,1.27718
247.79,0.01218516,1.18929
242.96,0.01223398,1.10628
240.54,0.01228281,1.03304
238.12,0.01233164,0.95491
233.29,0.0124293,0.86214
228.45,0.0124293,0.76937
226.03,0.01247812,0.68148
223.61,0.01252695,0.60823
218.78,0.01252695,0.53011
211.52,0.01257578,0.43734
204.27,0.01262461,0.32991
197.02,0.01262461,0.22738
187.34,0.01262461,0.14437
177.67,0.01262461,0.07113
163.16,0.01267344,0.01253
141.4,0.01262461,-0.0363
105.13,0.01262461,-0.09001
64.03,0.01262461,-0.15348
30.18,0.01262461,-0.23161
3.58,0.01257578,-0.3195
-18.18,0.01257578,-0.41227
-30.27,0.01252695,-0.4904
-37.53,0.01247812,-0.57341
-49.62,0.0124293,-0.67106
-61.71,0.01238047,-0.78825
-76.21,0.01238047,-0.91032
-93.14,0.01228281,-1.01774
-105.23,0.01223398,-1.11052
-117.32,0.01213633,-1.17399
-131.83,0.0120875,-1.24723
-151.17,0.01198984,-1.32048
-168.1,0.01189219,-1.41325
-187.44,0.01179453,-1.50602
-206.78,0.0117457,-1.5988
-223.71,0.01159922,-1.67692
-240.64,0.01150156,-1.75016
-257.56,0.01140391,-1.81852
-274.49,0.01130625,-1.87712
-296.25,0.01115977,-1.94059
-315.59,0.01106211,-2.01384
-339.77,0.01096445,-2.10173
-361.53,0.01081797,-2.17497
-383.3,0.01067148,-2.24333
-405.06,0.010525,-2.29216
-426.82,0.01042734,-2.35563
-451,0.01028086,-2.42887
-472.76,0.01008555,-2.50212
-496.94,0.00993906,-2.57048
-516.28,0.00979258,-2.64372
-538.05,0.00964609,-2.71208
-559.81,0.00945078,-2.77067
-581.57,0.0093043,-2.8195
-600.91,0.00915781,-2.85368
-625.09,0.0089625,-2.90739
-651.69,0.00876719,-2.97575
-683.12,0.00857187,-3.03923
-714.56,0.00837656,-3.09294
-748.41,0.00823008,-3.14665
-782.26,0.00803477,-3.21012
-816.11,0.00783945,-3.27848
-852.38,0.00764414,-3.33708
-891.07,0.00744883,-3.37614
-929.76,0.00725352,-3.41032
-963.61,0.0070582,-3.4445
-997.46,0.00681406,-3.4738
-1036.15,0.00661875,-3.51774
-1074.84,0.00642344,-3.57634
-1111.11,0.0061793,-3.63981
-1147.37,0.00593516,-3.68376
-1183.64,0.00573984,-3.72282
-1217.5,0.0054957,-3.757
-1251.35,0.00530039,-3.80095
-1285.2,0.00505625,-3.84489
-1316.63,0.00481211,-3.86442
-1345.65,0.0046168,-3.86442
-1374.66,0.00437266,-3.87419
-1403.68,0.00412852,-3.88884
-1435.11,0.00388438,-3.91325
-1464.13,0.00364023,-3.93766
-1490.73,0.00339609,-3.97184
-1512.49,0.00320078,-4.01579
-1531.83,0.00295664,-4.05485
-1553.59,0.0027125,-4.07927
-1575.36,0.00246836,-4.09391
-1597.12,0.00222422,-4.10368
-1614.04,0.00198008,-4.10368
-1633.39,0.00173594,-4.09391
-1652.73,0.0014918,-4.07927
-1667.24,0.00124766,-4.05973
-1679.33,0.00100352,-4.04997
-1689,0.00075938,-4.05973
-1701.09,0.00051523,-4.07927
-1708.34,0.00027109,-4.11345
-1713.18,0.00002695,-4.13786
-1715.6,-0.00021719,-4.14762
-1718.02,-0.00051016,-4.14762
-1720.43,-0.00070547,-4.12809
-1720.43,-0.00099844,-4.10368
-1720.43,-0.00124258,-4.07438
-1715.6,-0.00148672,-4.04997
-1708.34,-0.00173086,-4.02555
-1705.93,-0.001975,-4.01091
-1698.67,-0.00221914,-4.00602
-1686.58,-0.00246328,-4.00114
-1676.91,-0.00270742,-4.00114
-1664.82,-0.00295156,-3.98649
-1652.73,-0.0031957,-3.96696
-1638.22,-0.00343984,-3.93766
-1618.88,-0.00368398,-3.8986
-1601.95,-0.00392812,-3.85954
-1582.61,-0.00417227,-3.83512
-1563.27,-0.00436758,-3.82536
-1541.5,-0.00461172,-3.80583
-1514.91,-0.00485586,-3.76677
-1485.89,-0.0051,-3.7277
-1461.71,-0.00529531,-3.69841
-1435.11,-0.00553945,-3.66911
-1408.52,-0.00573477,-3.62516
-1377.08,-0.00597891,-3.57145
-1345.65,-0.00617422,-3.50798
-1316.63,-0.00641836,-3.46403
-1285.2,-0.00661367,-3.43473
-1253.77,-0.00685781,-3.40544
-1219.91,-0.00705312,-3.36149
-1186.06,-0.00724844,-3.31755
-1147.37,-0.00744375,-3.26872
-1108.69,-0.00763906,-3.22966
-1074.84,-0.00783437,-3.18083
-1036.15,-0.00802969,-3.12223
-995.04,-0.008225,-3.06364
-953.94,-0.00842031,-3.00016
-912.83,-0.00861563,-2.94157
-874.14,-0.00881094,-2.88298
-833.04,-0.00895742,-2.82438
-789.52,-0.00915273,-2.77067
-748.41,-0.00929922,-2.71208
-709.72,-0.00949453,-2.65348
-668.62,-0.00964102,-2.60954
-629.93,-0.0097875,-2.56559
-588.82,-0.00998281,-2.51677
-545.3,-0.0101293,-2.43864
-501.78,-0.01022695,-2.36052
-460.67,-0.01037344,-2.28239
-417.15,-0.01056875,-2.21891
-378.46,-0.01066641,-2.14567
-339.77,-0.01081289,-2.05778
-308.34,-0.01091055,-1.95524
-281.74,-0.01105703,-1.8527
-257.56,-0.01115469,-1.74528
-235.8,-0.01125234,-1.64762
-216.46,-0.01135,-1.55973
-192.28,-0.01144766,-1.48161
-172.93,-0.01154531,-1.40837
-153.59,-0.01164297,-1.33024
-136.66,-0.01174063,-1.24235
-119.74,-0.01178945,-1.15446
-105.23,-0.01183828,-1.07145
-90.72,-0.01193594,-0.99821
-78.63,-0.01198477,-0.93473
-71.38,-0.01203359,-0.89079
-64.12,-0.01208242,-0.86149
-49.62,-0.01218008,-0.81755
-30.27,-0.01222891,-0.72477
-6.09,-0.01222891,-0.58317
13.25,-0.01227773,-0.43669
27.76,-0.01227773,-0.30485
35.01,-0.01227773,-0.2072
42.27,-0.01227773,-0.1193
54.36,-0.01227773,-0.0363
76.12,-0.01227773,0.06624
95.46,-0.01227773,0.17855
117.22,-0.01222891,0.28597
151.07,-0.01222891,0.37386
192.18,-0.01218008,0.4178
221.2,-0.01213125,0.44222
233.29,-0.01213125,0.53987
233.29,-0.01208242,0.7303
223.61,-0.01203359,0.92562
216.36,-0.01193594,1.05745
211.52,-0.01188711,1.12093
209.11,-0.01178945,1.16976
209.11,-0.01174063,1.23812
216.36,-0.01164297,1.33577
221.2,-0.01159414,1.43831
223.61,-0.01149648,1.52132
223.61,-0.01139883,1.57991
226.03,-0.01130117,1.63363
233.29,-0.01120352,1.71175
238.12,-0.01110586,1.81429
242.96,-0.0110082,1.92171
245.38,-0.01086172,1.99495
247.79,-0.01071523,2.03402
247.79,-0.01056875,2.06331
247.79,-0.01047109,2.10238
250.21,-0.01032461,2.16585
250.21,-0.01017813,2.25374
255.05,-0.01003164,2.3514
257.47,-0.00988516,2.45394
262.3,-0.00973867,2.55648
264.72,-0.00954336,2.65413
269.56,-0.00939688,2.73226
271.97,-0.00920156,2.79573
271.97,-0.00905508,2.83968
271.97,-0.00885977,2.87386
274.39,-0.00871328,2.91292
279.23,-0.00851797,2.95198
281.65,-0.00832266,3.00081
281.65,-0.00817617,3.05452
284.06,-0.00793203,3.10335
288.9,-0.00778555,3.15218
288.9,-0.00759023,3.21077
291.32,-0.00739492,3.27913
291.32,-0.00715078,3.33773
293.73,-0.00695547,3.38167
293.73,-0.00676016,3.41097
296.15,-0.00656484,3.45491
300.99,-0.00636953,3.51839
300.99,-0.00612539,3.59163
303.41,-0.00593008,3.63558
305.82,-0.00568594,3.66976
308.24,-0.00549062,3.69417
308.24,-0.00524648,3.71859
310.66,-0.00500234,3.73323
310.66,-0.0047582,3.75277
310.66,-0.00456289,3.76741
313.08,-0.00431875,3.78695
313.08,-0.00407461,3.82601
317.91,-0.00383047,3.87484
320.33,-0.00358633,3.92366
325.17,-0.00334219,3.97738
