Force,Displacement,Velocity
27.76,-0.01222891,-0.13395
27.76,-0.01222891,-0.13884
27.76,-0.01222891,-0.13884
30.18,-0.01227773,-0.1193
35.01,-0.01227773,-0.08512
37.43,-0.01227773,-0.05583
39.85,-0.01222891,-0.04606
39.85,-0.01222891,-0.0363
42.27,-0.01227773,-0.01677
47.1,-0.01227773,0.0223
54.36,-0.01227773,0.04671
64.03,-0.01222891,0.05159
71.28,-0.01227773,0.05159
78.54,-0.01227773,0.06136
88.21,-0.01227773,0.09066
95.46,-0.01222891,0.12484
102.72,-0.01222891,0.15413
107.55,-0.01222891,0.16878
122.06,-0.01222891,0.16878
138.98,-0.01222891,0.15902
163.16,-0.01218008,0.14437
187.34,-0.01218008,0.14437
201.85,-0.01218008,0.15413
209.11,-0.01218008,0.17855
206.69,-0.01213125,0.21761
201.85,-0.01213125,0.26644
194.6,-0.01213125,0.31527
189.76,-0.01208242,0.34945
187.34,-0.01208242,0.36409
184.93,-0.01203359,0.38363
187.34,-0.01198477,0.40804
187.34,-0.01198477,0.43245
184.93,-0.01198477,0.45198
184.93,-0.01193594,0.45687
184.93,-0.01188711,0.46663
184.93,-0.01188711,0.48616
187.34,-0.01183828,0.51546
189.76,-0.01178945,0.53499
192.18,-0.01178945,0.54964
194.6,-0.01174063,0.54964
194.6,-0.01174063,0.55452
192.18,-0.0116918,0.54964
192.18,-0.01164297,0.54964
194.6,-0.01159414,0.55941
197.02,-0.01159414,0.57894
197.02,-0.01154531,0.60335
199.43,-0.01149648,0.63753
201.85,-0.01144766,0.66683
204.27,-0.01139883,0.68636
204.27,-0.01139883,0.69612
206.69,-0.01135,0.70589
206.69,-0.01130117,0.72054
206.69,-0.01125234,0.74007
206.69,-0.01120352,0.7596
209.11,-0.01115469,0.77913
211.52,-0.01110586,0.79866
213.94,-0.01105703,0.8182
216.36,-0.0110082,0.83773
216.36,-0.01095938,0.85237
216.36,-0.01091055,0.86702
218.78,-0.01086172,0.88167
218.78,-0.01076406,0.89144
221.2,-0.01071523,0.89632
218.78,-0.01071523,0.9012
221.2,-0.01061758,0.92073
223.61,-0.01056875,0.94027
226.03,-0.01051992,0.96468
228.45,-0.01042227,0.97445
228.45,-0.01037344,0.98909
228.45,-0.01027578,1.00374
230.87,-0.01022695,1.02816
230.87,-0.01017813,1.04769
230.87,-0.0101293,1.06234
230.87,-0.01003164,1.0721
233.29,-0.00998281,1.08187
235.7,-0.00993398,1.09163
235.7,-0.00983633,1.1014
238.12,-0.0097875,1.12093
240.54,-0.00968984,1.13558
240.54,-0.00964102,1.14046
240.54,-0.00959219,1.14534
240.54,-0.00949453,1.15511
242.96,-0.00939688,1.16488
242.96,-0.00934805,1.18441
242.96,-0.00925039,1.19905
245.38,-0.00920156,1.21859
245.38,-0.00915273,1.243
247.79,-0.00905508,1.26741
250.21,-0.00895742,1.28695
250.21,-0.00890859,1.30159
252.63,-0.00881094,1.31136
252.63,-0.00871328,1.32113
252.63,-0.00866445,1.32113
252.63,-0.0085668,1.32113
252.63,-0.00851797,1.33089
255.05,-0.00842031,1.34554
257.47,-0.00832266,1.36507
259.88,-0.008225,1.37972
259.88,-0.00817617,1.39437
259.88,-0.00807852,1.4139
259.88,-0.00798086,1.43343
262.3,-0.0078832,1.45296
262.3,-0.00783437,1.45784
262.3,-0.00773672,1.45784
262.3,-0.00763906,1.46273
264.72,-0.00754141,1.47249
267.14,-0.00744375,1.48714
269.56,-0.00734609,1.49202
267.14,-0.00729727,1.49202
267.14,-0.00715078,1.48714
269.56,-0.00710195,1.49202
269.56,-0.0070043,1.50667
